"Points:0","Points:1","Points:2"
-91.1159,23.5603,-162.831
-94.4533,15.2531,-163.782
-91.1637,19.8277,-159.817
-91.9786,15.3464,-161.127
-90.9844,22.8143,-159.856
-90.0867,21.3505,-156.988
-89.6871,22.1008,-156.475
-90.4357,20.692,-157.584
-90.569,19.8582,-157.695
-91.1145,30.301,-162.157
-91.2824,32.7271,-162.127
-91.0122,31.0519,-161.414
-90.9426,28.8106,-160.664
-98.9686,27.2217,-165.11
-86.4725,37.1363,-152.097
-91.0623,34.0293,-160.644
-85.6663,35.6078,-151.718
-86.1666,37.9341,-151.676
-98.3518,37.73,-160.713
-97.8741,38.063,-160.41
-97.4536,38.4952,-160.352
-98.2418,38.4718,-160.166
-97.7766,39.0146,-159.892
-96.4659,41.1616,-159.29
-96.4641,42.0095,-158.524
-95.3305,42.8515,-158.155
-94.2471,43.3712,-157.547
-92.786,43.8202,-156.45
-92.1244,43.7274,-155.839
-97.6535,39.8667,-159.318
-97.9985,40.4354,-158.813
-98.2519,39.4697,-159.48
-97.019,42.2217,-157.951
-94.5209,43.8416,-156.965
-93.407,44.1716,-156.2
-92.7033,44.1999,-155.568
-97.8422,41.1182,-158.204
-79.3908,28.5045,-147.96
-79.5123,28.9282,-147.023
-84.8546,34.1894,-151.3
-78.6593,28.0464,-148.234
-80.2081,29.9657,-146.144
-83.5096,38.5217,-148.643
-83.8892,38.568,-147.811
-84.2556,37.196,-150.696
-83.8406,38.814,-149.216
-84.1842,39.0409,-148.197
-84.5138,38.8586,-147.355
-84.9081,36.5886,-144.965
-79.8975,29.4423,-145.463
-79.4623,28.915,-145.558
-80.6759,29.8321,-143.017
-81.2226,30.466,-142.856
-82.2608,31.956,-142.671
-84.483,38.569,-150.383
-84.641,35.6795,-142.921
-81.4189,30.6274,-141.922
-82.5066,32.1058,-141.684
-83.4112,33.6301,-141.631
-83.9208,34.3653,-141.52
-78.3809,35.816,-132.012
-83.8971,35.5864,-138.353
-83.451,37.2156,-136.962
-83.3803,34.0634,-139.181
-77.7936,35.0706,-131.361
-77.4578,33.7004,-131.555
-80.6152,38.7484,-133.829
-78.7547,38.1337,-131.219
-81.805,31.2418,-140.444
-82.8453,32.7716,-140.218
-84.4087,35.6641,-139.121
-84.1461,37.1876,-137.647
-76.8239,32.0957,-130.809
-84.4974,38.0379,-137.685
-85.0555,38.0038,-138.308
-86.2209,38.5841,-139.505
-86.6245,39.4427,-139.5
-87.1109,39.9703,-139.957
-87.4874,40.8298,-139.968
-81.4991,42.5541,-133.747
-84.6929,37.1339,-138.314
-85.4173,36.9471,-139.658
-87.099,39.2431,-140.828
-87.5816,40.0592,-140.723
-85.7514,37.1197,-140.353
-80.6942,39.456,-133.721
-80.4758,40.2407,-133.096
-84.699,47.6332,-136.759
-83.7044,47.6454,-134.686
-85.624,47.5907,-138.11
-86.698,47.5633,-139.254
-92.3737,44.3054,-154.259
-93.0747,44.7098,-152.567
-91.3963,44.2395,-149.835
-85.876,38.7713,-151.18
-85.581,39.9174,-150.256
-85.6123,40.2948,-149.656
-86.4136,40.9682,-148.516
-92.9555,44.4905,-154.867
-93.3989,44.7151,-154.022
-92.3301,44.5621,-149.659
-85.3029,38.8468,-150.806
-84.829,39.5875,-149.777
-85.1614,40.0255,-148.956
-88.1261,41.957,-147.882
-85.4137,40.0955,-148.101
-100.524,43.3121,-158.403
-101.622,47.2471,-156.87
-100.268,49.4588,-154.228
-96.5549,45.9923,-150.26
-96.1286,45.4347,-150.353
-95.4019,45.0662,-150.544
-98.4437,40.7515,-158.469
-100.257,41.4228,-159.573
-94.7315,44.9735,-149.894
-98.6099,39.9585,-159.136
-88.4838,40.7276,-142.061
-88.6946,40.8663,-143.541
-89.8014,42.2914,-145.605
-87.9056,40.2221,-141.42
-88.837,41.4077,-145.212
-90.9072,43.261,-145.976
-91.2331,43.6344,-146.837
-92.1108,44.3937,-148.191
-0.146704,-80.2816,-52.3945
-6.16514,-79.7451,-52.5618
-7.84499,-79.3954,-52.0044
-8.69324,-78.5694,-48.9393
-10.216,-77.0038,-45.4908
-12.0184,-75.8986,-44.509
-11.7903,-76.3302,-45.1526
-28.9178,-69.387,-72.1984
-29.6004,-69.6254,-66.3698
-21.4391,-74.695,-62.0648
-29.0738,-69.9292,-63.5867
-22.782,-74.1963,-58.0894
-32.1799,-67.4378,-63.6714
-33.0942,-65.6915,-61.1479
-31.8352,-67.4024,-62.2116
-12.9603,-77.1155,-47.9323
-11.7013,-78.2913,-50.5345
-13.0307,-78.4185,-54.0799
-20.9254,-74.9238,-54.6381
-25.1466,-71.9329,-55.2445
-22.6604,-74.0496,-55.9143
-30.2659,-68.3536,-60.2631
-30.9617,-67.6335,-60.2539
-31.5865,-67.1598,-60.7412
-37.8454,-59.1471,-60.8999
-35.89,-55.9329,-56.5717
-24.7651,-66.8614,-48.4409
-3.04684,-64.6062,-34.4343
-37.7079,-64.344,-77.0291
-39.6172,-62.832,-72.8386
-46.1917,-59.7548,-90.4812
-47.7416,-58.5278,-94.0536
-46.8823,-59.2497,-85.7393
-41.0383,-61.3661,-71.7073
-46.6375,-51.7702,-66.6702
-39.3444,-54.4943,-59.0957
-38.9181,-55.242,-59.1678
-51.5772,-46.7203,-70.0431
-46.5834,-45.856,-60.4418
-55.5138,-52.0459,-95.3661
-54.1334,-51.9918,-87.2318
-59.582,-41.5387,-82.9686
-63.02,-38.0896,-88.3714
-63.2947,-38.523,-89.8456
-60.3899,-46.8961,-98.1183
-64.1472,-38.8563,-93.4863
-61.4373,-43.8505,-93.3052
-61.7326,-45.4031,-101.646
-65.3383,-39.4626,-102.409
-63.8466,-42.2295,-102.753
-65.932,-38.0615,-101.667
-64.4258,-37.7665,-92.6594
-63.547,-23.0203,-75.2511
-61.8303,-28.1362,-74.1619
-30.7264,-36.4017,-45.1021
-30.8568,-34.8555,-44.8835
-30.3645,-33.483,-44.1472
-30.0557,-32.6357,-43.5221
-29.8108,-34.247,-44.2476
-29.5151,-33.3594,-43.8143
-47.4292,-21.8772,-51.9819
-45.9859,-21.1014,-50.0008
-48.4402,-21.162,-53.2959
-0.648528,-34.813,-28.4884
-1.03182,-34.0936,-28.5488
-7.32651,-44.7329,-30.8926
-17.6682,-33.0377,-33.9344
-29.917,-31.9038,-42.7563
-13.3763,-24.7463,-25.6661
-0.865222,-6.64595,-16.3712
-0.184935,-6.55821,-15.7444
-2.53376,-6.40283,-16.7892
-34.5542,-22.2918,-40.3001
-23.6896,-3.30647,-34.8726
-25.2275,-3.26865,-35.6059
-37.6162,-1.44084,-40.5468
-38.8789,0.816726,-41.5433
-38.9936,-2.22803,-41.4976
-7.8489,-3.62935,-21.8743
-7.90751,-2.99094,-21.8223
-7.93312,-2.80439,-20.9464
-7.35388,-3.43503,-18.7067
-6.49661,-4.12499,-17.2972
-4.02215,-5.58663,-16.4604
-4.78281,-5.20906,-16.282
-5.76024,-4.83819,-15.9733
-8.20406,-2.91719,-22.5454
-8.27956,-2.47152,-21.8129
-8.60178,-2.38372,-20.9013
-8.99906,-2.4779,-20.0748
-8.59351,-2.82902,-19.2215
-7.77971,-3.48006,-17.8638
-9.22788,-3.51378,-23.5858
-9.84234,-3.73952,-24.2576
-10.6073,-3.59997,-24.7741
-11.4746,-3.59426,-25.0317
-12.6574,-4.50625,-25.8615
-12.2147,-3.74478,-25.3376
-12.6233,-3.41809,-24.8277
-9.50826,-2.79096,-23.7818
-10.1911,-2.82888,-24.3673
-11.0138,-3.05179,-24.6853
-11.5278,-2.67841,-24.0905
-12.0445,-3.05214,-24.5275
-12.7843,-4.09045,-25.64
-13.2862,-3.72646,-25.1298
-13.5666,-3.54701,-24.3405
-12.4954,-2.90754,-23.7718
-21.9073,-0.98719,-33.8326
-22.9663,-1.78605,-34.5059
-14.4277,-3.53722,-22.6837
-16.2867,-3.24524,-21.3281
-15.2594,-3.42524,-21.4334
-15.6187,-3.25769,-20.7699
-14.5045,-3.29465,-21.018
-13.1631,-2.98227,-22.0861
-19.2059,5.05196,-20.7665
-18.3431,7.39102,-21.7347
-20.3523,5.84967,-30.3593
-20.5425,3.46322,-30.3809
-18.3124,8.66466,-25.5671
-18.7643,5.66298,-20.1292
-18.375,6.49469,-20.1572
-17.9122,7.2988,-20.2731
-23.0317,-0.277592,-34.4143
-20.6647,2.76187,-31.1607
-24.1831,-1.06942,-34.9954
-14.0856,-1.70654,-13.2687
-15.1178,-1.80972,-15.3846
-15.6871,-1.72364,-16.1802
-13.9539,1.2966,-9.51721
-13.587,-1.55615,-11.9767
-13.5763,0.0581425,-9.87386
-14.423,-2.34899,-15.6503
-15.7267,-2.09217,-17.0512
-17.8513,6.45574,-18.8701
-18.3458,5.21014,-18.633
-13.4214,10.4918,-11.3767
-11.9959,2.81069,-5.35819
-13.0087,0.679832,-8.30163
-12.5085,0.502147,-7.64408
-11.9165,4.42214,-4.87912
-11.7054,6.6889,-4.77986
-3.56086,2.40543,0.704433
-2.22629,1.66317,0.891141
-5.52267,1.64089,-0.10604
-1.83734,15.2926,-2.99991
-3.58659,15.2528,-3.26588
-7.32269,0.942083,-1.23962
-8.78222,0.813398,-2.37918
-9.43102,0.836708,-3.03388
-11.2397,3.05895,-4.18531
-10.0503,0.891036,-3.73621
-18.7204,5.02142,-19.3275
-15.8701,-2.99738,-19.9772
-11.8902,24.782,-23.8536
-14.8577,16.4529,-23.9749
-5.60798,15.9385,-4.5186
-4.45257,15.0281,-3.41036
-10.6297,15.8015,-10.2844
-11.8827,14.8214,-12.3585
-12.7276,12.7856,-12.2354
-10.9737,17.062,-13.4084
-8.35054,26.2511,-16.3277
-70.3184,-23.0336,-104.355
-70.6912,-17.9168,-99.781
-70.3047,-15.6791,-95.2641
-69.6991,-19.3927,-95.3869
-71.8374,-11.1843,-110.1
-71.1114,-8.96762,-95.8747
-71.3293,-5.94257,-95.8976
-65.8862,-4.394,-74.0225
-69.141,-11.1795,-87.096
-70.6647,-12.6884,-95.1937
-69.1183,-7.44207,-85.5765
-65.3772,-5.882,-73.3626
-54.5889,-1.87129,-56.6099
-53.2901,12.3508,-52.9808
-68.7948,19.4574,-75.7577
-61.7934,13.6435,-61.8997
-62.0045,15.8688,-62.0444
-62.8235,18.9501,-63.1936
-55.7096,24.157,-56.517
-56.5133,25.7379,-57.6136
-73.864,12.6896,-110.864
-75.1968,15.6756,-121.324
-75.0729,17.9075,-117.343
-75.5581,26.1248,-116.677
-74.6151,31.2283,-102.243
-69.6793,23.1851,-79.4148
-68.5476,36.6672,-77.4159
-63.6555,41.8951,-66.126
-64.9778,42.7438,-68.2214
-63.9001,42.7686,-66.1871
-76.4549,31.3791,-128.605
-75.5755,23.196,-133.292
-75.6513,22.4289,-131.848
-75.8961,22.4143,-129.499
-76.0681,23.8949,-124.783
-76.4527,29.8668,-124.932
-76.9066,33.5119,-127.036
-77.5657,35.828,-128.351
-78.7433,41.7236,-121.213
-76.8805,33.6373,-128.466
-79.4412,41.007,-128.719
-79.203,40.3535,-128.657
-78.92,39.5319,-128.83
-76.1683,28.3294,-120.227
-75.766,27.6012,-117.23
-75.3322,46.8339,-95.8852
-75.2935,50.1567,-92.8311
-73.1266,47.03,-87.1565
-75.8891,50.7166,-95.0157
-75.5269,51.4703,-92.7835
-76.0514,56.7671,-92.6839
-74.9594,53.0182,-89.8926
-75.1394,54.4734,-89.8163
-68.084,61.3543,-72.1391
-71.1963,67.2643,-77.684
-71.2926,70.2528,-77.6723
-75.2603,73.8935,-85.2425
-77.2758,72.3699,-90.0751
-75.2931,77.6841,-85.2066
-30.185,24.2115,-42.5109
-27.6036,27.2559,-42.0201
-28.7711,26.5024,-42.2084
-29.3621,25.7354,-42.3406
-23.4034,34.8785,-41.29
-16.2717,11.8417,-24.4952
-19.2345,19.3884,-33.7055
-15.4921,13.3331,-23.9258
-16.2286,28.282,-34.5781
-17.0522,28.9729,-35.9747
-19.842,19.2931,-34.4202
-21.1197,19.2904,-35.7851
-16.6136,29.7861,-36.0136
-15.721,31.413,-36.1152
-27.7301,37.0329,-40.9174
-28.774,37.7918,-40.5336
-23.944,35.6028,-41.1822
-48.1643,37.9196,-49.7083
-46.9731,48.3378,-43.2048
-55.5959,43.0786,-56.6143
-55.119,45.1483,-55.0266
-54.6882,46.7069,-53.6216
-53.3272,47.4402,-51.6015
-23.4378,36.368,-41.2462
-26.1296,38.6097,-40.8384
-27.1657,38.569,-40.6178
-29.709,39.1027,-39.7252
-21.307,50.4928,-37.2078
-20.565,50.8435,-36.9132
-29.2596,55.5718,-33.1686
-26.0913,56.4768,-30.9266
-28.4933,56.4104,-31.9179
-32.177,56.9785,-33.3328
-31.4606,57.1277,-32.8576
-33.8218,57.0725,-33.8478
-30.5562,57.1923,-32.3318
-36.3722,56.0527,-35.264
-25.5142,59.4552,-27.9401
-26.4469,58.4815,-29.0815
-30.4652,63.7928,-27.6404
-31.3436,65.3792,-28.0135
-28.7126,62.3319,-27.3293
-30.7788,62.8851,-28.2028
-31.6028,64.472,-28.2396
-38.71,54.5881,-36.429
-37.5528,55.3702,-35.8697
-44.3024,60.3801,-36.8826
-38.0651,56.1254,-35.7683
-46.5575,60.2497,-38.4187
-41.8103,61.2071,-35.1557
-40.9809,61.4295,-34.6239
-39.5281,59.0711,-34.7657
-62.3788,46.621,-62.0204
-63.2241,43.504,-64.8033
-64.3523,43.3875,-66.7543
-64.7772,43.5078,-67.5412
-64.5209,53.9999,-64.4873
-64.0972,57.7019,-63.8868
-58.1656,55.5804,-50.612
-56.9218,55.482,-49.229
-53.586,49.7689,-50.1069
-53.9637,54.2801,-47.0152
-47.8305,58.7365,-39.7797
-55.9136,62.9986,-47.429
-57.5949,65.1689,-53.0755
-55.658,57.8213,-46.6495
-55.5683,60.1324,-45.8471
-55.2039,62.3842,-45.9356
-63.6035,65.9401,-64.0236
-56.8187,70.5991,-54.8029
-58.5485,66.8011,-55.942
-57.98,72.0727,-56.8747
-57.3978,70.4248,-55.5851
-50.6705,72.9962,-47.9122
-33.1097,64.4818,-29.2974
-33.8225,64.3927,-29.794
-37.6441,71.2171,-33.6164
-40.2128,70.2669,-35.0595
-31.6863,80.974,-33.6843
-40.8165,67.9666,-34.4872
-40.8945,63.5112,-34.0968
-39.8352,65.8004,-33.3156
-47.4166,63.3467,-38.596
-39.8131,67.2825,-33.5713
-38.9778,65.8035,-32.7792
-44.7898,70.8999,-39.8307
-48.1122,63.3384,-39.189
-49.0279,65.4469,-40.4877
-52.2161,63.1311,-42.8231
-53.5194,63.0375,-44.1307
-50.0012,62.5184,-40.7838
-54.9371,61.6894,-45.2449
-50.507,63.9366,-41.4852
-48.761,61.7908,-39.777
-55.2624,55.6543,-47.4169
-48.8857,70.6259,-44.4499
-47.099,85.0615,-46.8824
-51.3903,64.8158,-42.8486
-49.4271,70.1312,-44.8297
-65.0825,72.6389,-66.7794
-67.2377,82.9369,-71.8141
-64.5695,85.3547,-68.5334
-73.5911,87.3841,-84.142
-73.6362,91.8621,-86.462
-67.7497,100.278,-80.8645
-60.9193,102.688,-71.6466
-65.7826,101.077,-78.2317
-50.2162,88.7263,-51.1383
-41.1301,97.8426,-44.6575
-46.4399,88.8232,-47.1952
-51.3037,102.862,-57.7244
-56.5794,105.788,-66.4762
-47.192,99.28,-51.6619
-47.0347,97.7213,-50.8415
-46.6557,98.7227,-50.8472
-52.5486,96.97,-56.6903
-1.17605,0.203655,0.672243
-2.68362,0.890309,0.667678
-2.21557,0.163911,0.555561
-1.29127,29.5395,-10.8416
-9.30288,36.6518,-30.0726
-9.44233,37.3705,-30.8328
-1.68785,40.6675,-18.6373
-2.47636,40.836,-19.0257
-0.927855,31.0636,-11.7676
-4.0191,40.5533,-19.6852
-5.55815,41.2454,-21.6703
-6.51976,39.8981,-22.0255
-8.56565,39.7446,-30.124
-8.22977,40.5224,-29.4329
-8.10601,39.7834,-28.6999
-7.31204,42.7509,-26.5813
-7.20813,42.0611,-25.7929
-6.72217,41.2779,-23.6241
-7.18363,41.3392,-25.089
-28.1698,61.6478,-27.4685
-1.29965,111.662,-32.2331
-4.84924,111.701,-32.6106
-13.1621,112.045,-34.2231
-9.99284,113.036,-33.8053
-6.74631,113.98,-33.5991
-26.5311,111.817,-40.0659
-54.5779,-52.7043,-109.424
-60.4912,-46.722,-106.6
-61.1782,-46.1498,-104.041
-60.7781,-46.6881,-100.983
-58.4477,-49.0844,-97.007
-52.6195,-54.6614,-99.0552
-67.0478,-33.4615,-114.342
-61.2546,-45.3245,-109.426
-61.5665,-43.9583,-114.002
-67.5785,-32.6197,-113.345
-61.4365,-45.4167,-107.264
-69.8646,-26.0142,-109.846
-69.7767,-26.1036,-106.105
-68.4609,-28.4173,-99.5878
-76.1707,-16.3972,-146.113
-75.0113,-17.1954,-145.662
-64.5472,-14.7004,-136.546
-64.748,-14.4841,-137.189
-64.5699,-14.6138,-135.671
-65.2749,-14.2077,-137.677
-64.8122,-13.9928,-134.973
-65.8203,-14.232,-138.149
-64.96,-13.8598,-134.101
-68.1502,-15.6661,-139.367
-65.9947,-12.4474,-131.519
-68.8074,-15.9846,-139.599
-69.4275,-16.2714,-139.983
-64.3695,-15.4679,-135.805
-64.5158,-15.3849,-134.932
-64.7553,-15.4149,-133.988
-64.3533,-15.2629,-137.223
-64.7867,-14.7329,-137.948
-65.3114,-14.5359,-138.62
-65.9974,-14.7243,-139.102
-67.191,-15.5576,-139.602
-64.2095,-16.1315,-136.463
-69.7919,-25.4539,-112.343
-69.0385,-25.9402,-116.156
-73.1715,-16.3328,-142.212
-71.8733,-16.9063,-141.936
-71.3234,1.69802,-129.538
-71.8057,4.00183,-131.671
-72.0472,4.52064,-133.422
-79.5048,9.4799,-150.086
-77.1448,9.68779,-146.78
-77.4963,9.58487,-145.933
-77.6547,9.23522,-144.391
-82.6622,9.17479,-152.107
-83.1591,9.24164,-152.488
-84.0941,7.88328,-152.265
-84.3991,4.2928,-152.226
-84.4962,2.77874,-152.036
-76.1902,9.76644,-147.085
-77.2442,8.83285,-143.108
-79.1528,9.56283,-150.933
-81.8108,9.9628,-153.057
-83.5082,10.0046,-153.355
-84.4459,8.7849,-152.712
-84.9432,8.01014,-152.701
-84.9676,6.52861,-152.64
-84.9302,-6.95847,-151.877
-87.7402,-6.24193,-157.4
-91.5142,-4.10578,-161.956
-70.8404,18.2913,-152.208
-70.3899,17.4237,-152.142
-72.3845,10.3445,-152.607
-70.9027,11.3683,-152.766
-70.3447,12.1451,-152.872
-70.1453,13.0513,-152.868
-69.8465,13.6482,-152.23
-73.6301,9.99936,-152.953
-77.9241,10.5319,-155.041
-75.3705,9.79996,-153.292
-74.5846,9.761,-152.76
-69.817,15.9377,-151.516
-69.6445,14.4421,-151.54
-71.5006,19.6218,-151.912
-71.2485,19.7368,-151.179
-70.3588,18.1624,-151.352
-70.0284,17.242,-151.463
-71.7065,10.5119,-151.887
-70.9872,11.0033,-151.998
-69.955,12.2641,-152.119
-69.8589,12.0648,-151.484
-69.5308,12.8748,-151.56
-73.2555,9.82543,-151.479
-78.9575,10.5512,-154.801
-78.2765,10.1991,-154.275
-76.3895,9.72993,-153.137
-75.6947,9.61788,-152.471
-69.9835,17.4309,-150.685
-69.7896,16.5766,-150.848
-69.5964,15.1914,-150.764
-69.4102,13.7062,-150.77
-74.7286,25.5711,-151.991
-74.5573,25.3636,-151.25
-73.704,23.288,-151.423
-74.7029,25.4571,-150.511
-82.0671,10.5889,-154.078
-80.1545,9.91038,-152.944
-94.633,4.15289,-163.675
-94.5005,2.53645,-163.802
-93.8188,7.79406,-162.434
-84.6845,9.66994,-153.205
-85.6592,9.49202,-153.325
-92.1558,14.5714,-161.29
-92.6529,12.3573,-161.653
-74.7046,8.17085,-141.459
-76.0624,8.58365,-142.069
-73.2697,8.4077,-139.955
-73.4701,8.30685,-138.384
-72.9765,6.06321,-136.192
-73.292,8.18943,-140.728
-73.874,8.34445,-141.296
-74.166,9.05665,-141.407
-74.8644,8.95821,-141.979
-73.5716,8.87654,-139.131
-72.4464,5.33127,-134.002
-74.0271,9.85825,-140.539
-76.5465,19.4979,-136.946
-76.4196,19.2492,-136.226
-76.1198,19.4358,-135.545
-76.3664,19.4378,-138.4
-74.718,12.9112,-141.072
-75.7799,17.9696,-140.104
-74.273,10.5438,-141.276
-76.3701,20.1611,-136.25
-74.1869,13.5107,-142.288
-75.3976,17.9829,-140.824
-74.1923,12.1998,-142.211
-74.2735,11.2964,-142.005
-74.426,9.78138,-142.018
-75.9129,24.7038,-141.735
-75.7959,23.237,-135.609
-77.3169,26.1776,-142.964
-78.61,27.4804,-142.844
-81.7881,31.0947,-141.216
-75.5465,23.8147,-141.957
-75.5468,23.9667,-142.583
-75.5997,22.4572,-140.261
-76.0283,24.8447,-143.062
-76.8127,32.884,-130.056
-77.1122,34.1956,-129.984
-75.2515,26.1911,-150.391
-75.5587,26.2094,-149.513
-76.6292,26.8459,-148.621
-75.3081,25.4741,-148.808
-90.8759,22.2649,-159.12
-92.9573,14.6518,-162.392
-94.5278,13.7803,-163.761
-99.7135,23.4729,-166.469
-102.176,32.8407,-164.957
-101.646,36.7113,-162.936
-98.7415,39.2468,-159.914
-85.7967,40.0318,-147.298
-85.1874,36.4135,-142.792
-82.8172,32.5748,-140.992
-84.2521,34.8031,-140.649
-78.6858,27.7126,-144.211
-85.3754,36.5151,-141.828
-84.7644,35.5583,-140.547
-79.8718,39.5159,-132.46
-78.7911,38.7302,-130.383
-77.6814,35.9795,-129.863
-85.277,36.3234,-140.446
-81.8596,45.4395,-132.037
-87.3496,39.3306,-142.309
-80.9342,43.3936,-131.468
-84.5417,48.9732,-135.139
-86.2206,48.9733,-137.89
-83.5914,49.2125,-132.544
-83.2203,49.0405,-131.684
-101.336,42.712,-159.552
-87.1231,50.648,-137.899
-86.6698,49.7608,-137.915
-96.6381,53.2856,-147.96
-90.9414,52.5695,-141.44
-94.0909,54.9074,-143.994
-91.5489,55.0108,-140.759
-9.66971,-78.3082,-48.733
-2.92778,-80.4346,-54.7764
-10.0511,-78.6148,-50.1633
-11.3546,-77.7481,-48.3083
-19.4546,-73.8839,-72.5086
-30.3242,-68.4012,-74.1013
-30.0634,-69.3132,-64.9563
-20.6823,-75.279,-60.2644
-21.5441,-74.8923,-57.5944
-30.9344,-68.5613,-63.9349
-35.8388,-65.406,-72.094
-14.068,-78.1918,-56.1752
-18.1872,-76.5484,-56.7794
-16.3229,-77.3605,-58.1345
-20.3454,-75.5095,-57.0808
-37.7588,-64.2726,-74.7641
-43.5639,-61.3519,-83.4082
-46.5,-59.5841,-87.1961
-52.2215,-55.1296,-96.0893
-54.3203,-53.1936,-94.8085
-43.8286,-61.2648,-84.9068
-63.3552,-37.2693,-88.2483
-63.672,-38.6294,-91.2775
-0.88696,-6.64404,-14.0305
-0.204214,-6.71626,-13.4139
-0.123762,-6.85684,-12.5196
-3.14709,-6.17647,-14.9117
-8.83038,-2.1559,-22.2649
-9.12082,-2.11704,-21.4013
-9.55255,-2.22202,-20.6388
-9.87955,-2.00696,-22.0317
-10.5765,-2.34271,-20.3284
-6.77054,-5.09542,-13.5038
-10.1551,-2.22056,-23.4347
-10.8447,-2.50872,-24.0383
-11.1971,-2.28136,-23.2434
-12.1052,-2.57889,-22.8968
-10.5463,-2.07435,-22.6412
-13.7384,-3.09448,-20.3594
-12.5032,-2.71513,-21.4349
-14.1707,-3.06961,-19.5358
-13.1388,-2.95895,-19.766
-17.1561,10.4473,-25.0621
-12.8528,-2.4922,-12.9465
-12.8193,-2.72834,-13.8855
-14.8043,-2.54546,-17.1118
-12.6256,-1.72253,-10.674
-12.753,-2.98989,-15.9689
-12.2068,-3.10603,-15.373
-11.2558,0.631792,-5.54665
-11.8407,-0.63854,-7.78908
-10.7514,0.614166,-4.84956
-3.39929,0.870147,0.48905
-6.42986,-0.702081,-1.4536
-5.56246,-0.518816,-0.848264
-7.78245,-0.737879,-2.51483
-9.07246,-0.691002,-3.83615
-4.00712,-0.595942,-0.180152
-10.2639,-0.909748,-5.67033
-14.5366,-2.93289,-18.6761
-13.8584,-2.92518,-18.0691
-12.9222,14.9104,-18.346
-13.7075,14.1142,-20.5044
-70.8008,-15.684,-98.2271
-71.232,-12.6831,-98.8888
-72.847,8.19815,-98.6177
-74.0408,12.6911,-112.945
-74.988,14.9759,-119.606
-75.4481,19.2846,-119.671
-74.333,9.74313,-119.755
-74.2751,12.8012,-115.086
-72.9575,23.887,-94.034
-76.2558,21.6851,-136.27
-75.97,48.4906,-97.2853
-77.3362,50.6806,-103.125
-76.765,76.1115,-88.5721
-15.7416,11.1097,-22.3057
-36.7077,58.3295,-33.8444
-35.3166,58.7573,-33.0184
-28.0369,58.5973,-29.6703
-27.8136,60.2,-28.2705
-29.9183,61.0409,-28.7265
-31.1535,61.6065,-29.0885
-39.2469,59.9378,-34.2164
-47.7093,61.1187,-39.0563
-35.2057,65.9057,-30.5564
-36.8443,67.3525,-31.6919
-34.8817,63.6343,-30.6006
-37.5745,67.3027,-32.1234
-39.6577,68.7289,-33.9692
-49.1818,64.1712,-40.2443
-39.2434,62.0764,-33.4558
-49.8361,66.1283,-41.9081
-65.9768,101.814,-78.9593
-45.6472,98.5782,-49.6985
-54.3276,93.8605,-57.7285
-46.0355,110.469,-55.1012
-43.8664,108.351,-51.8584
-0.362374,-2.84932,-0.820624
-0.627814,-1.53908,0.00259711
-1.78759,-1.28278,0.0756514
-1.18874,-1.99477,-0.229564
-8.64825,38.1494,-29.4652
-8.26696,38.0854,-27.9004
-7.93542,39.0132,-27.2089
-6.96184,39.7878,-22.8282
-19.7675,114.396,-37.749
-26.5439,113.148,-40.4977
-34.3898,112.345,-44.9971
-59.9419,-46.8332,-110.635
-51.386,-55.4702,-100.895
-53.9019,-53.2672,-111.847
-54.9146,-52.2544,-112.393
-54.4522,-52.7109,-112.494
-66.0222,-34.1217,-117.601
-62.9576,-40.0708,-119.083
-68.2523,-29.7631,-114.885
-80.0288,-16.6376,-152.834
-64.3537,-15.4501,-138.124
-64.4947,-15.202,-138.769
-65.065,-14.9268,-139.268
-65.5707,-15.0804,-139.626
-66.1613,-15.4868,-139.893
-66.6168,-16.0595,-140.128
-65.296,-15.4159,-132.32
-64.1345,-16.8575,-137.143
-64.4314,-16.8731,-134.936
-67.7444,-16.7713,-140.499
-65.9347,-14.6585,-130.9
-64.1126,-16.8438,-138.101
-64.1873,-16.0734,-138.794
-64.4767,-15.349,-139.582
-65.1651,-15.4878,-139.93
-65.5867,-16.1094,-140.203
-66.8114,-16.9141,-140.563
-64.6034,-17.6305,-134.291
-68.0065,-17.6972,-141.155
-69.6648,-18.3817,-142.341
-69.2677,-17.808,-120.978
-68.5823,-23.9153,-119.543
-68.3705,-13.2747,-125.823
-68.3333,-14.0649,-125.532
-68.4344,-14.8,-124.933
-67.8732,-12.4851,-127.35
-76.0805,9.57669,-149.332
-76.1199,9.74087,-144.704
-74.7452,9.8015,-148.094
-74.5305,10.0535,-146.728
-75.1556,10.0495,-144.889
-77.0818,9.53425,-151.394
-79.1216,9.91105,-153.184
-73.6796,9.9831,-148.301
-91.185,-6.45495,-162.677
-90.6839,-6.96204,-162.244
-91.0443,-7.08069,-162.819
-87.759,-8.49912,-158.751
-89.9396,-8.68145,-162.168
-91.7691,-6.37937,-163.449
-92.0949,-5.5084,-163.461
-71.4659,20.2482,-150.385
-70.3457,18.3206,-150.628
-71.1577,10.7558,-151.232
-70.4765,11.3262,-151.365
-70.1783,11.643,-150.766
-69.7283,12.2867,-150.869
-74.3351,9.60334,-151.248
-77.4687,9.71785,-152.876
-69.854,16.6419,-149.933
-69.7129,15.9264,-150.177
-70.0998,17.4145,-149.737
-69.5461,14.4404,-150.086
-69.6101,12.9381,-150.159
-72.0827,21.0277,-149.461
